item,itemLabel,parti,partiLabel
http://www.wikidata.org/entity/Q61586907,Barbara Marty Kälin,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1132782,Corina Eichenberger,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1312869,Tarzisius Caviezel,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1390570,Fabio Pedrina,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q23641705,Pierre Vanek,http://www.wikidata.org/entity/Q286683,SolidaritéS
http://www.wikidata.org/entity/Q1490290,Gabriele Gendotti,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q77073229,Bruno Storni,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q63449,Urs Gasche,http://www.wikidata.org/entity/Q151768,Conservative Democratic Party of Switzerland
http://www.wikidata.org/entity/Q63449,Urs Gasche,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q118148,Liliane Chappuis,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q118319,Elvira Bader,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q118516,Sylvie Perrinjaquet,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q118516,Sylvie Perrinjaquet,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q120650,Olivier Français,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q120928,Markus Lehmann,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q121470,Kurt Fluri,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q122862,Serge Beck,http://www.wikidata.org/entity/Q667785,Liberal Party of Switzerland
http://www.wikidata.org/entity/Q125423,Urs Hany,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q1871039,Lothar Ziörjen,http://www.wikidata.org/entity/Q151768,Conservative Democratic Party of Switzerland
http://www.wikidata.org/entity/Q125702,Hugo Fasel,http://www.wikidata.org/entity/Q667725,Christian Social Party
http://www.wikidata.org/entity/Q358447,Luc Recordon,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q496410,Andreas Brönnimann,http://www.wikidata.org/entity/Q667836,Federal Democratic Union of Switzerland
http://www.wikidata.org/entity/Q2076119,Peter Jossen,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q2638946,Albert Vitali,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q21694713,Laurence Fehlmann Rielle,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q16101788,Martina Munz,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q3129527,Heinz Brand,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q23060468,Rudolf Winkler,http://www.wikidata.org/entity/Q151768,Conservative Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1547066,Alois Gmür,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q1600981,Heinz Siegenthaler,http://www.wikidata.org/entity/Q151768,Conservative Democratic Party of Switzerland
http://www.wikidata.org/entity/Q117391,Maria Roth-Bernasconi,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q116648,Liliane Maury Pasquier,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q116906,Josef Zisyadis,http://www.wikidata.org/entity/Q255650,Alternative Left
http://www.wikidata.org/entity/Q116906,Josef Zisyadis,http://www.wikidata.org/entity/Q661771,Swiss Party of Labour
http://www.wikidata.org/entity/Q117095,Christine Goll,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q117173,Didier Berberat,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q117716,Ruth Genner,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q121115,Hans Grunder,http://www.wikidata.org/entity/Q151768,Conservative Democratic Party of Switzerland
http://www.wikidata.org/entity/Q2424519,Thomas Hardegger,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1238363,Dominique de Buman,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q6373721,Verena Herzog,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q71977592,Kurt Egger,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q1488433,Gabi Huber,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q1488433,Gabi Huber,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1514490,Karl Vogler,http://www.wikidata.org/entity/Q1084149,Christian Social Party of Obwalden
http://www.wikidata.org/entity/Q121170,Urs Hofmann,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1607104,Peter Weigelt,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q118126,Walter Wobmann,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q118321,Anita Fetz,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q119103,Jacques-André Maire,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q119811,Yves Nidegger,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q122915,Charles Favre,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q125399,Markus Hutter,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1717884,Pierre Salvi,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q275490,Ruth Humbel,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q402548,Marianne Streiff-Feller,http://www.wikidata.org/entity/Q667718,Evangelical People's Party of Switzerland
http://www.wikidata.org/entity/Q542575,Doris Fiala,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q45812562,Brigitte Crottaz,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q2074918,Peter Flück,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q2167528,Rosmarie Quadranti,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q2561999,Werner Marti,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q19630896,Pierre-André Monnard,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q16739430,Pierre-Alain Fridez,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q3384428,Pierre Chiffelle,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1541414,Marie-Thérèse Weber-Gobet,http://www.wikidata.org/entity/Q667725,Christian Social Party
http://www.wikidata.org/entity/Q121145,Yvonne Gilli,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q116465,Mario Fehr,http://www.wikidata.org/entity/Q327591,independent politician
http://www.wikidata.org/entity/Q118667,Jean-René Germanier,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q118667,Jean-René Germanier,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q119186,Erich von Siebenthal,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q119963,Rudolf Rechsteiner,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q121277,Felix Müri,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q121335,Franziska Teuscher,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q121882,Ida Glanzmann-Hunkeler,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q122928,Jacques Bourgeois,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q28846129,Hans-Ulrich Bigler,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q41230314,Rocco Cattaneo,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q65966461,Felix Wettstein,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q3848050,Marina Masoni,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q21032066,Marianne Binder-Keller,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q1345180,Leo Müller,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q117403,Andreas Aebi,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q121134,Brigitte Häberli-Koller,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q118641,Marco Borradori,http://www.wikidata.org/entity/Q668101,Ticino League
http://www.wikidata.org/entity/Q119393,Carlo Sommaruga,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q120115,Peter Schilliger,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q120115,Peter Schilliger,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q121287,Hans Egloff,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q121853,Pirmin Bischof,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q122038,Prisca Birrer-Heimo,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q125403,Katharina Prelicz-Huber,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q1901753,Markus Ruf,http://www.wikidata.org/entity/Q660046,Swiss Democrats
http://www.wikidata.org/entity/Q549875,Anita Lachenmeier-Thüring,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q66500771,Therese Schläpfer,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q870066,Peter Spuhler,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q1083465,Christine Bulliard-Marbach,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q105607582,Fabienne Bugnon,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q123682757,Erich Vontobel,http://www.wikidata.org/entity/Q667836,Federal Democratic Union of Switzerland
http://www.wikidata.org/entity/Q16269596,Roger Golay,http://www.wikidata.org/entity/Q663580,Geneva Citizens' Movement
http://www.wikidata.org/entity/Q3301761,Mauro Poggia,http://www.wikidata.org/entity/Q663580,Geneva Citizens' Movement
http://www.wikidata.org/entity/Q121160,Guy Parmelin,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q58280,Didier Burkhalter,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q117154,Christoph Mörgeli,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q117845,Brigit Wyss,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q118541,Hansjörg Knecht,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q119840,Jacqueline de Quattro,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q120906,Luc Barthassat,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q122828,Peter Malama,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q122828,Peter Malama,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q122860,Geri Müller,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q122991,Simonetta Sommaruga,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q123109,Oskar Freysinger,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q123109,Oskar Freysinger,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q125459,Marlies Bänziger,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q2058461,Paul-André Roux,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q916004,Brigitta Gadient,http://www.wikidata.org/entity/Q151768,Conservative Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1160790,Daniel Fässler,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q6469306,Claudia Friedl,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q21170951,Pierre-André Page,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q21294635,Denis de la Reussille,http://www.wikidata.org/entity/Q661771,Swiss Party of Labour
http://www.wikidata.org/entity/Q1351504,Eric Nussbaumer,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q77073241,Thomas Brunner,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q81967,Lorenz Hess,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q117149,Alfred Heer,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q117254,Ignazio Cassis,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q120637,Pirmin Schwander,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q121252,Laura Sadis,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q121252,Laura Sadis,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1911278,Maurice Chevrier,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q693305,Ruedi Noser,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q42301642,Patricia von Falkenstein,http://www.wikidata.org/entity/Q667785,Liberal Party of Switzerland
http://www.wikidata.org/entity/Q123502804,Maya Bally,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q1369110,Jacqueline Badran,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q119460,Jean-François Steiert,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q73904977,Anna Giacometti,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q1605682,Ursula Schneider Schüttel,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q118545,Roberto Schmidt,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q119406,Maya Graf,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q120917,Viola Amherd,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q121896,Alec von Graffenried,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q125443,Kathrin Amacker,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q497462,Andreas Glarner,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q677663,Ricardo Lumengo,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q677663,Ricardo Lumengo,http://www.wikidata.org/entity/Q677491,Social Liberal Movement
http://www.wikidata.org/entity/Q29044353,Giovanni Merlini,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q46351629,Benjamin Roduit,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q64617510,Martin Haab,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q1029622,Regula Rytz,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q1029622,Regula Rytz,http://www.wikidata.org/entity/Q1254507,Q1254507
http://www.wikidata.org/entity/Q1080853,Christian Lohr,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q21181009,Thomas Burgherr,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q21294570,Philippe Bauer,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q21294826,Werner Salzmann,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q21693665,Matthias Jauslin,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q86914282,Alois Huber,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q116963195,Andreas Meier,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q1387808,Gerhard Pfister,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q15809173,Fabio Regazzi,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q2830223,Alain Ribaux,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q119464,Andy Tschümperlin,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q115442,Doris Leuthard,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q116392,Christian Lüscher,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q116424,Jacqueline Fehr,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q119850,Jean-Michel Cina,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q119880,Thomas Hurter,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q121330,Stéphane Rossini,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q51845509,Regina Ammann Schoch,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q20810835,Christine Häsler,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q21269511,Franz Grüter,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q15852245,Urs Schläfli,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q18020671,Hans-Peter Portmann,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q23060473,Duri Campell,http://www.wikidata.org/entity/Q151768,Conservative Democratic Party of Switzerland
http://www.wikidata.org/entity/Q118565,Markus Hausammann,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q119414,Pierre Kohler,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q120904,Barbara Gysi,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q120934,Martin Bäumle,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q125439,Edith Graf-Litscher,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q2422004,Thomas Ammann,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q2422846,Thomas Böhni,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q813067,Beat Jans,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1307186,Elisabeth Schneider-Schneiter,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q71800926,Michel Matter,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q21032118,Andrea Gmür-Schönenberger,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q21294488,Jean-Luc Addor,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q21294675,Benoît Genecand,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q81968,Corrado Pardini,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q118502,Roland Rino Büchel,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q120937,Daniel Jositsch,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q125397,Barbara Schmid-Federer,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q813059,Beat Flach,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q1285744,Reto Wehrli,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q21294778,Jacques Nicolet,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q21294873,Laurent Wehrli,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q2798507,Roland Fischer,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q3436801,Roberta Pantani,http://www.wikidata.org/entity/Q668101,Ticino League
http://www.wikidata.org/entity/Q1486902,Roger Köppel,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q118310,Marina Carobbio Guscetti,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q118316,Christoph von Rotz,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q118347,Fabio Abate,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q118347,Fabio Abate,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q118493,Thomas de Courten,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q119077,Thomas Fuchs,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q119978,Yvan Perrin,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q120690,Valérie Garbani,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q120956,Max Chopard-Acklin,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q120969,Yvonne Feri,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q121072,Bernhard Hess,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q121072,Bernhard Hess,http://www.wikidata.org/entity/Q660046,Swiss Democrats
http://www.wikidata.org/entity/Q40643979,Hansjörg Brunner,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q50424583,Nicolo Paganini,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q62590173,Franziska Roth,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q21162577,Frédéric Borloz,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q21180045,Bruno Walliser,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q23059257,Regine Sauter,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q123183642,Bettina Balmer,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q17305571,Thomas Matter,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q24703507,Nicolas Walder,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q76891689,Jean-Pierre Gallati,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q116834,Yvette Estermann,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q119144,Matthias Aebischer,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q119388,Albert Rösti,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q1725330,Philipp Hadorn,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1771134,Markus Ritter,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q29870672,Thomas Egger,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q50353755,Michael Töngi,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q61708598,Susanne Vincenz-Stauffacher,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q62103718,Ursula Zybach,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1163549,Daniela Schneeberger,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q21180052,Claudio Zanetti,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q16672268,Raymond Clottu,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q1536747,Manuela Weichelt-Picard,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q116923,Pierre-Yves Maillard,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q117230,Géraldine Savary,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
