id,personne_uri,nom_prenom,genre_uri,genre_code,annee_naissance,fk_parti_id
0,http://www.wikidata.org/entity/Q1447990,Franz Landolt,http://www.wikidata.org/entity/Q6581097,M,1901,0
1,http://www.wikidata.org/entity/Q122856,Joseph Ackermann,http://www.wikidata.org/entity/Q6581097,M,1901,1
2,http://www.wikidata.org/entity/Q125303,Dewet Buri,http://www.wikidata.org/entity/Q6581097,M,1901,2
3,http://www.wikidata.org/entity/Q1758783,Paul Schib,http://www.wikidata.org/entity/Q6581097,M,1901,3
4,http://www.wikidata.org/entity/Q120229,Robert Tobler,http://www.wikidata.org/entity/Q6581097,M,1901,4
5,http://www.wikidata.org/entity/Q120229,Robert Tobler,http://www.wikidata.org/entity/Q6581097,M,1901,5
6,http://www.wikidata.org/entity/Q120229,Robert Tobler,http://www.wikidata.org/entity/Q6581097,M,1901,6
7,http://www.wikidata.org/entity/Q62007471,Riccardo Rossi,http://www.wikidata.org/entity/Q6581097,M,1901,3
8,http://www.wikidata.org/entity/Q15621580,Jacques Chamorel,http://www.wikidata.org/entity/Q6581097,M,1901,7
9,http://www.wikidata.org/entity/Q121118,Gabriel Despland,http://www.wikidata.org/entity/Q6581097,M,1901,3
10,http://www.wikidata.org/entity/Q1283267,Ernst Rodel,http://www.wikidata.org/entity/Q6581097,M,1901,0
11,http://www.wikidata.org/entity/Q1290496,Eduard Zellweger,http://www.wikidata.org/entity/Q6581097,M,1901,0
12,http://www.wikidata.org/entity/Q1579473,Hans Fischer,http://www.wikidata.org/entity/Q6581097,M,1901,3
13,http://www.wikidata.org/entity/Q76341200,Jules Grandjean,http://www.wikidata.org/entity/Q6581097,M,1901,3
14,http://www.wikidata.org/entity/Q2501257,Urs Dietschi,http://www.wikidata.org/entity/Q6581097,M,1901,3
15,http://www.wikidata.org/entity/Q1292447,Fritz Grütter,http://www.wikidata.org/entity/Q6581097,M,1901,0
16,http://www.wikidata.org/entity/Q115622,Willy Spühler,http://www.wikidata.org/entity/Q6581097,M,1902,0
17,http://www.wikidata.org/entity/Q116107,Jean Bourgknecht,http://www.wikidata.org/entity/Q6581097,M,1902,3
18,http://www.wikidata.org/entity/Q119847,Jean Peitrequin,http://www.wikidata.org/entity/Q6581097,M,1902,3
19,http://www.wikidata.org/entity/Q125688,Alfred Borel,http://www.wikidata.org/entity/Q6581097,M,1902,3
20,http://www.wikidata.org/entity/Q62056059,Adolphe Graedel,http://www.wikidata.org/entity/Q6581097,M,1902,0
21,http://www.wikidata.org/entity/Q15438259,Arnold Gfeller,http://www.wikidata.org/entity/Q6581097,M,1902,8
22,http://www.wikidata.org/entity/Q70018386,Hans Rüegg,http://www.wikidata.org/entity/Q6581097,M,1902,9
23,http://www.wikidata.org/entity/Q1586125,Mario Agustoni,http://www.wikidata.org/entity/Q6581097,M,1902,3
24,http://www.wikidata.org/entity/Q23636365,René Villard,http://www.wikidata.org/entity/Q6581097,M,1902,0
25,http://www.wikidata.org/entity/Q99305266,Robert Bühler,http://www.wikidata.org/entity/Q6581097,M,1902,3
26,http://www.wikidata.org/entity/Q1492591,Gallus Berger,http://www.wikidata.org/entity/Q6581097,M,1903,0
27,http://www.wikidata.org/entity/Q121142,Alois Grendelmeier,http://www.wikidata.org/entity/Q6581097,M,1903,8
28,http://www.wikidata.org/entity/Q1079133,Christian Bühler,http://www.wikidata.org/entity/Q6581097,M,1903,9
29,http://www.wikidata.org/entity/Q2476343,Ulrich Meyer,http://www.wikidata.org/entity/Q6581097,M,1903,3
30,http://www.wikidata.org/entity/Q1449052,Werner Stocker,http://www.wikidata.org/entity/Q6581097,M,1904,0
31,http://www.wikidata.org/entity/Q1535528,Hans Stiffler,http://www.wikidata.org/entity/Q6581097,M,1904,0
32,http://www.wikidata.org/entity/Q118284,Paul Chaudet,http://www.wikidata.org/entity/Q6581097,M,1904,3
33,http://www.wikidata.org/entity/Q125132,Peter Dürrenmatt,http://www.wikidata.org/entity/Q6581097,M,1904,7
34,http://www.wikidata.org/entity/Q2543940,Walter Degen,http://www.wikidata.org/entity/Q6581097,M,1904,2
35,http://www.wikidata.org/entity/Q1477471,Alix Jaccard,http://www.wikidata.org/entity/Q6581097,M,1905,0
36,http://www.wikidata.org/entity/Q1908456,Mathias Eggenberger,http://www.wikidata.org/entity/Q6581097,M,1905,0
37,http://www.wikidata.org/entity/Q15410824,Jakob Bächtold,http://www.wikidata.org/entity/Q6581097,M,1905,8
38,http://www.wikidata.org/entity/Q1610672,Hermann Berger,http://www.wikidata.org/entity/Q6581097,M,1905,0
39,http://www.wikidata.org/entity/Q2541732,Waldo Riva,http://www.wikidata.org/entity/Q6581097,M,1905,3
40,http://www.wikidata.org/entity/Q2874984,Aymon de Senarclens,http://www.wikidata.org/entity/Q6581097,M,1905,7
41,http://www.wikidata.org/entity/Q3426392,René Jacquod,http://www.wikidata.org/entity/Q6581097,M,1905,3
42,http://www.wikidata.org/entity/Q99305391,Julien Girard,http://www.wikidata.org/entity/Q6581097,M,1905,7
43,http://www.wikidata.org/entity/Q1754180,Walther Leber,http://www.wikidata.org/entity/Q6581097,M,1906,3
44,http://www.wikidata.org/entity/Q2156979,Robert Eibel,http://www.wikidata.org/entity/Q6581097,M,1906,3
45,http://www.wikidata.org/entity/Q1360527,Ernst Weber,http://www.wikidata.org/entity/Q6581097,M,1906,0
46,http://www.wikidata.org/entity/Q69624589,Hans Düby,http://www.wikidata.org/entity/Q6581097,M,1906,0
47,http://www.wikidata.org/entity/Q78071776,Manfred Stadlin,http://www.wikidata.org/entity/Q6581097,M,1906,10
48,http://www.wikidata.org/entity/Q23197274,Jean Vincent,http://www.wikidata.org/entity/Q6581097,M,1906,11
49,http://www.wikidata.org/entity/Q115536,Roger Bonvin,http://www.wikidata.org/entity/Q6581097,M,1907,3
50,http://www.wikidata.org/entity/Q1478953,Alfred Ackermann,http://www.wikidata.org/entity/Q6581097,M,1907,3
51,http://www.wikidata.org/entity/Q363099,Adolf Landolt,http://www.wikidata.org/entity/Q6581097,M,1907,0
52,http://www.wikidata.org/entity/Q1892948,Marcel Brawand,http://www.wikidata.org/entity/Q6581097,M,1907,0
53,http://www.wikidata.org/entity/Q125578,Alfred Rasser,http://www.wikidata.org/entity/Q6581097,M,1907,8
54,http://www.wikidata.org/entity/Q2093474,Pierre Glasson,http://www.wikidata.org/entity/Q6581097,M,1907,3
55,http://www.wikidata.org/entity/Q2173417,Rudolf Meier,http://www.wikidata.org/entity/Q6581097,M,1907,2
56,http://www.wikidata.org/entity/Q15621593,Willi Rohner,http://www.wikidata.org/entity/Q6581097,M,1907,3
57,http://www.wikidata.org/entity/Q760786,August Albrecht,http://www.wikidata.org/entity/Q6581097,M,1907,3
58,http://www.wikidata.org/entity/Q2640592,Aleardo Pini,http://www.wikidata.org/entity/Q6581097,M,1907,3
59,http://www.wikidata.org/entity/Q99305324,Otto Schütz,http://www.wikidata.org/entity/Q6581097,M,1907,0
60,http://www.wikidata.org/entity/Q123454,Max Bill,http://www.wikidata.org/entity/Q6581097,M,1908,8
61,http://www.wikidata.org/entity/Q1704834,Josef Hofstetter,http://www.wikidata.org/entity/Q6581097,M,1908,3
62,http://www.wikidata.org/entity/Q1734508,Walter König,http://www.wikidata.org/entity/Q6581097,M,1908,8
63,http://www.wikidata.org/entity/Q1892932,Marcel Beck,http://www.wikidata.org/entity/Q6581097,M,1908,9
64,http://www.wikidata.org/entity/Q120363,Pierre Graber,http://www.wikidata.org/entity/Q6581097,M,1908,0
65,http://www.wikidata.org/entity/Q120714,Jean-Pierre Pradervand,http://www.wikidata.org/entity/Q6581097,M,1908,3
66,http://www.wikidata.org/entity/Q32606755,Franco Maspoli,http://www.wikidata.org/entity/Q6581097,M,1908,3
67,http://www.wikidata.org/entity/Q49138539,Alfred Schaller,http://www.wikidata.org/entity/Q6581097,M,1908,3
68,http://www.wikidata.org/entity/Q15621513,Max Schmidheiny,http://www.wikidata.org/entity/Q6581097,M,1908,3
69,http://www.wikidata.org/entity/Q1173672,David Baumgartner,http://www.wikidata.org/entity/Q6581097,M,1908,0
70,http://www.wikidata.org/entity/Q1362787,Erwin A. Lang,http://www.wikidata.org/entity/Q6581097,M,1908,0
71,http://www.wikidata.org/entity/Q1409598,Konrad Hess,http://www.wikidata.org/entity/Q6581097,M,1908,3
72,http://www.wikidata.org/entity/Q1673126,Walter König,http://www.wikidata.org/entity/Q6581097,M,1908,0
73,http://www.wikidata.org/entity/Q1679179,Jakob Käch,http://www.wikidata.org/entity/Q6581097,M,1908,3
74,http://www.wikidata.org/entity/Q2488801,Adolf Blaser,http://www.wikidata.org/entity/Q6581097,M,1908,0
75,http://www.wikidata.org/entity/Q23888175,Hans Weber,http://www.wikidata.org/entity/Q6581097,M,1908,2
76,http://www.wikidata.org/entity/Q1508957,Georges Jaccottet,http://www.wikidata.org/entity/Q6581097,M,1909,7
77,http://www.wikidata.org/entity/Q1523076,Hans Albrecht,http://www.wikidata.org/entity/Q6581097,M,1909,3
78,http://www.wikidata.org/entity/Q121808,Henri Badoux,http://www.wikidata.org/entity/Q6581097,M,1909,3
79,http://www.wikidata.org/entity/Q120900,Erwin Jaeckle,http://www.wikidata.org/entity/Q6581097,M,1909,8
80,http://www.wikidata.org/entity/Q2134064,Raymond Bertholet,http://www.wikidata.org/entity/Q6581097,M,1909,0
81,http://www.wikidata.org/entity/Q1335932,Emil Bösch,http://www.wikidata.org/entity/Q6581097,M,1909,3
82,http://www.wikidata.org/entity/Q2736388,Josef Grolimund,http://www.wikidata.org/entity/Q6581097,M,1909,3
83,http://www.wikidata.org/entity/Q1512957,Gerhart Schürch,http://www.wikidata.org/entity/Q6581097,M,1910,3
84,http://www.wikidata.org/entity/Q1778070,Raymond Deonna,http://www.wikidata.org/entity/Q6581097,M,1910,7
85,http://www.wikidata.org/entity/Q2039809,Otto Locher,http://www.wikidata.org/entity/Q6581097,M,1910,2
86,http://www.wikidata.org/entity/Q1358482,Ernst Haller,http://www.wikidata.org/entity/Q6581097,M,1910,0
87,http://www.wikidata.org/entity/Q2437569,Erwin Schneider,http://www.wikidata.org/entity/Q6581097,M,1910,0
88,http://www.wikidata.org/entity/Q2806513,Walter Raissig,http://www.wikidata.org/entity/Q6581097,M,1910,3
89,http://www.wikidata.org/entity/Q23059931,Otto Wenger,http://www.wikidata.org/entity/Q6581097,M,1910,3
90,http://www.wikidata.org/entity/Q116541,James Schwarzenbach,http://www.wikidata.org/entity/Q6581097,M,1911,12
91,http://www.wikidata.org/entity/Q122438,Robert Reimann,http://www.wikidata.org/entity/Q6581097,M,1911,3
92,http://www.wikidata.org/entity/Q120625,Louis Guisan,http://www.wikidata.org/entity/Q6581097,M,1911,7
93,http://www.wikidata.org/entity/Q120873,Albert Mossdorf,http://www.wikidata.org/entity/Q6581097,M,1911,3
94,http://www.wikidata.org/entity/Q16101728,Otto Bretscher,http://www.wikidata.org/entity/Q6581097,M,1911,13
95,http://www.wikidata.org/entity/Q16101728,Otto Bretscher,http://www.wikidata.org/entity/Q6581097,M,1911,2
96,http://www.wikidata.org/entity/Q72075527,Otto Zwygart,http://www.wikidata.org/entity/Q6581097,M,1911,14
97,http://www.wikidata.org/entity/Q2637566,Albert Bauer,http://www.wikidata.org/entity/Q6581097,M,1911,0
98,http://www.wikidata.org/entity/Q80032354,Heinrich Caspar Müller,http://www.wikidata.org/entity/Q6581097,M,1911,12
99,http://www.wikidata.org/entity/Q80032354,Heinrich Caspar Müller,http://www.wikidata.org/entity/Q6581097,M,1911,3
100,http://www.wikidata.org/entity/Q2848606,André Sandoz,http://www.wikidata.org/entity/Q6581097,M,1911,0
101,http://www.wikidata.org/entity/Q521581,André Martin,http://www.wikidata.org/entity/Q6581097,M,1912,3
102,http://www.wikidata.org/entity/Q1783485,Walter Allgöwer,http://www.wikidata.org/entity/Q6581097,M,1912,3
103,http://www.wikidata.org/entity/Q51879989,Alfred Gehrig,http://www.wikidata.org/entity/Q6581097,M,1912,8
104,http://www.wikidata.org/entity/Q1357438,Ernst Bachmann,http://www.wikidata.org/entity/Q6581097,M,1912,3
105,http://www.wikidata.org/entity/Q73909077,Liselotte Spreng,http://www.wikidata.org/entity/Q6581072,F,1912,3
106,http://www.wikidata.org/entity/Q1584551,Harald Huber,http://www.wikidata.org/entity/Q6581097,M,1912,0
107,http://www.wikidata.org/entity/Q2546149,Walter Schmidt,http://www.wikidata.org/entity/Q6581097,M,1912,0
108,http://www.wikidata.org/entity/Q78072982,Hanny Thalmann,http://www.wikidata.org/entity/Q6581072,F,1912,3
109,http://www.wikidata.org/entity/Q3372302,Paul Torche,http://www.wikidata.org/entity/Q6581097,M,1912,3
110,http://www.wikidata.org/entity/Q78060545,Gaston Clottu,http://www.wikidata.org/entity/Q6581097,M,1912,7
111,http://www.wikidata.org/entity/Q120121,Olivier Reverdin,http://www.wikidata.org/entity/Q6581097,M,1913,7
112,http://www.wikidata.org/entity/Q15907030,Joachim Weber,http://www.wikidata.org/entity/Q6581097,M,1913,3
113,http://www.wikidata.org/entity/Q1580279,Hans Hofer,http://www.wikidata.org/entity/Q6581097,M,1913,3
114,http://www.wikidata.org/entity/Q1582102,Hans Roth,http://www.wikidata.org/entity/Q6581097,M,1913,13
115,http://www.wikidata.org/entity/Q1582102,Hans Roth,http://www.wikidata.org/entity/Q6581097,M,1913,2
116,http://www.wikidata.org/entity/Q2517515,Jakob Langenauer,http://www.wikidata.org/entity/Q6581097,M,1913,3
117,http://www.wikidata.org/entity/Q15621706,Richard Müller,http://www.wikidata.org/entity/Q6581097,M,1913,0
118,http://www.wikidata.org/entity/Q1515691,Gertrud Spiess,http://www.wikidata.org/entity/Q6581072,F,1914,3
119,http://www.wikidata.org/entity/Q118196,Nello Celio,http://www.wikidata.org/entity/Q6581097,M,1914,3
120,http://www.wikidata.org/entity/Q119921,Max Aebischer,http://www.wikidata.org/entity/Q6581097,M,1914,3
121,http://www.wikidata.org/entity/Q2173917,Rudolf Suter,http://www.wikidata.org/entity/Q6581097,M,1914,8
122,http://www.wikidata.org/entity/Q15621569,Roger Dafflon,http://www.wikidata.org/entity/Q6581097,M,1914,11
123,http://www.wikidata.org/entity/Q825483,Bernhard König,http://www.wikidata.org/entity/Q6581097,M,1914,15
124,http://www.wikidata.org/entity/Q1558452,Otto Nauer,http://www.wikidata.org/entity/Q6581097,M,1914,0
125,http://www.wikidata.org/entity/Q2543559,Walter Baumann,http://www.wikidata.org/entity/Q6581097,M,1914,13
126,http://www.wikidata.org/entity/Q2543559,Walter Baumann,http://www.wikidata.org/entity/Q6581097,M,1914,2
127,http://www.wikidata.org/entity/Q2544436,Walter Gerosa,http://www.wikidata.org/entity/Q6581097,M,1914,8
128,http://www.wikidata.org/entity/Q2644613,Alfred Abegg,http://www.wikidata.org/entity/Q6581097,M,1914,0
129,http://www.wikidata.org/entity/Q78074613,Hermann Wanner,http://www.wikidata.org/entity/Q6581097,M,1914,3
130,http://www.wikidata.org/entity/Q3087940,Fritz Meier,http://www.wikidata.org/entity/Q6581097,M,1914,12
131,http://www.wikidata.org/entity/Q3309961,Michel Jaccard,http://www.wikidata.org/entity/Q6581097,M,1914,3
132,http://www.wikidata.org/entity/Q118201,Georges-André Chevallaz,http://www.wikidata.org/entity/Q6581097,M,1915,3
133,http://www.wikidata.org/entity/Q1903085,Martha Ribi,http://www.wikidata.org/entity/Q6581072,F,1915,3
134,http://www.wikidata.org/entity/Q2038696,Otto Fischer,http://www.wikidata.org/entity/Q6581097,M,1915,3
135,http://www.wikidata.org/entity/Q55675621,Max Imboden,http://www.wikidata.org/entity/Q6581097,M,1915,3
136,http://www.wikidata.org/entity/Q15436325,Casimir Huber,http://www.wikidata.org/entity/Q6581097,M,1915,8
137,http://www.wikidata.org/entity/Q15621554,Walter Bräm,http://www.wikidata.org/entity/Q6581097,M,1915,8
138,http://www.wikidata.org/entity/Q1001355,Ettore Tenchio,http://www.wikidata.org/entity/Q6581097,M,1915,3
139,http://www.wikidata.org/entity/Q1298741,Hans Burren,http://www.wikidata.org/entity/Q6581097,M,1915,2
140,http://www.wikidata.org/entity/Q1313012,Alfred Hummler,http://www.wikidata.org/entity/Q6581097,M,1915,3
141,http://www.wikidata.org/entity/Q1394192,Louis Rippstein,http://www.wikidata.org/entity/Q6581097,M,1915,3
142,http://www.wikidata.org/entity/Q1579071,Hans Conzett,http://www.wikidata.org/entity/Q6581097,M,1915,13
143,http://www.wikidata.org/entity/Q1579071,Hans Conzett,http://www.wikidata.org/entity/Q6581097,M,1915,2
144,http://www.wikidata.org/entity/Q2644787,Alfred Bussey,http://www.wikidata.org/entity/Q6581097,M,1915,0
145,http://www.wikidata.org/entity/Q3087758,Friedrich Salzmann,http://www.wikidata.org/entity/Q6581097,M,1915,8
146,http://www.wikidata.org/entity/Q125343,Raymond Broger,http://www.wikidata.org/entity/Q6581097,M,1916,3
147,http://www.wikidata.org/entity/Q2079393,Peter Roten,http://www.wikidata.org/entity/Q6581097,M,1916,3
148,http://www.wikidata.org/entity/Q15436988,Alois Hürlimann,http://www.wikidata.org/entity/Q6581097,M,1916,3
149,http://www.wikidata.org/entity/Q1125816,Otto Keller,http://www.wikidata.org/entity/Q6581097,M,1916,3
150,http://www.wikidata.org/entity/Q1411926,Theodor Kloter,http://www.wikidata.org/entity/Q6581097,M,1916,8
151,http://www.wikidata.org/entity/Q74448938,Georg Brosi,http://www.wikidata.org/entity/Q6581097,M,1916,13
152,http://www.wikidata.org/entity/Q2562019,Werner Meier,http://www.wikidata.org/entity/Q6581097,M,1916,0
153,http://www.wikidata.org/entity/Q2744846,Simon Kohler,http://www.wikidata.org/entity/Q6581097,M,1916,10
154,http://www.wikidata.org/entity/Q2744846,Simon Kohler,http://www.wikidata.org/entity/Q6581097,M,1916,3
155,http://www.wikidata.org/entity/Q2847509,André Marc Jean Chavanne,http://www.wikidata.org/entity/Q6581097,M,1916,0
156,http://www.wikidata.org/entity/Q3037977,Robert Bauder,http://www.wikidata.org/entity/Q6581097,M,1916,3
157,http://www.wikidata.org/entity/Q3371296,Paul Genoud,http://www.wikidata.org/entity/Q6581097,M,1916,3
158,http://www.wikidata.org/entity/Q23062825,Anton Muheim,http://www.wikidata.org/entity/Q6581097,M,1916,0
159,http://www.wikidata.org/entity/Q68705914,Edmund Wyss,http://www.wikidata.org/entity/Q6581097,M,1916,0
160,http://www.wikidata.org/entity/Q15621711,Oscar Mayer,http://www.wikidata.org/entity/Q6581097,M,1916,0
161,http://www.wikidata.org/entity/Q115533,Rudolf Gnägi,http://www.wikidata.org/entity/Q6581097,M,1917,13
162,http://www.wikidata.org/entity/Q274281,Édouard Debétaz,http://www.wikidata.org/entity/Q6581097,M,1917,3
163,http://www.wikidata.org/entity/Q1447515,Franz Josef Kurmann,http://www.wikidata.org/entity/Q6581097,M,1917,3
164,http://www.wikidata.org/entity/Q120668,Leo Schürmann,http://www.wikidata.org/entity/Q6581097,M,1917,3
165,http://www.wikidata.org/entity/Q120748,Reynold Tschäppät,http://www.wikidata.org/entity/Q6581097,M,1917,0
166,http://www.wikidata.org/entity/Q15621555,Werner Reich,http://www.wikidata.org/entity/Q6581097,M,1917,3
167,http://www.wikidata.org/entity/Q96381133,Yves Maitre,http://www.wikidata.org/entity/Q6581097,M,1917,3
168,http://www.wikidata.org/entity/Q1598706,Heinrich Schalcher,http://www.wikidata.org/entity/Q6581097,M,1917,14
169,http://www.wikidata.org/entity/Q1664210,Innozenz Lehner,http://www.wikidata.org/entity/Q6581097,M,1917,3
170,http://www.wikidata.org/entity/Q1668160,Kaspar Meier,http://www.wikidata.org/entity/Q6581097,M,1917,3
171,http://www.wikidata.org/entity/Q2645115,Alfred Heer,http://www.wikidata.org/entity/Q6581097,M,1917,3
172,http://www.wikidata.org/entity/Q2655204,Arthur Villard,http://www.wikidata.org/entity/Q6581097,M,1917,0
173,http://www.wikidata.org/entity/Q115546,Willi Ritschard,http://www.wikidata.org/entity/Q6581097,M,1918,0
174,http://www.wikidata.org/entity/Q1252501,Jakob Schutz,http://www.wikidata.org/entity/Q6581097,M,1918,3
175,http://www.wikidata.org/entity/Q1582598,Hans Stadelmann,http://www.wikidata.org/entity/Q6581097,M,1918,3
176,http://www.wikidata.org/entity/Q120794,Sigmund Widmer,http://www.wikidata.org/entity/Q6581097,M,1919,8
177,http://www.wikidata.org/entity/Q2134290,Raymund Gamma,http://www.wikidata.org/entity/Q6581097,M,1919,3
178,http://www.wikidata.org/entity/Q1406713,Gion Condrau,http://www.wikidata.org/entity/Q6581097,M,1919,3
179,http://www.wikidata.org/entity/Q677418,Armand Forel,http://www.wikidata.org/entity/Q6581097,M,1920,11
180,http://www.wikidata.org/entity/Q677684,Armand Magnin,http://www.wikidata.org/entity/Q6581097,M,1920,11
181,http://www.wikidata.org/entity/Q1747909,Raymond Baudère,http://www.wikidata.org/entity/Q6581097,M,1920,3
182,http://www.wikidata.org/entity/Q1772049,Albin Breitenmoser,http://www.wikidata.org/entity/Q6581097,M,1920,3
183,http://www.wikidata.org/entity/Q15621572,Enrico Franzoni,http://www.wikidata.org/entity/Q6581097,M,1920,3
184,http://www.wikidata.org/entity/Q1331810,Leo Weber,http://www.wikidata.org/entity/Q6581097,M,1920,3
185,http://www.wikidata.org/entity/Q1338529,Luigi Generali,http://www.wikidata.org/entity/Q6581097,M,1920,3
186,http://www.wikidata.org/entity/Q1357567,Ernst Bieri,http://www.wikidata.org/entity/Q6581097,M,1920,3
187,http://www.wikidata.org/entity/Q2547232,Walther Hofer,http://www.wikidata.org/entity/Q6581097,M,1920,13
188,http://www.wikidata.org/entity/Q2547232,Walther Hofer,http://www.wikidata.org/entity/Q6581097,M,1920,2
189,http://www.wikidata.org/entity/Q3174323,Jean Riesen,http://www.wikidata.org/entity/Q6581097,M,1920,0
190,http://www.wikidata.org/entity/Q25714572,Anton Stadler,http://www.wikidata.org/entity/Q6581097,M,1920,3
191,http://www.wikidata.org/entity/Q1429946,Florian Vetsch,http://www.wikidata.org/entity/Q6581097,M,1921,0
192,http://www.wikidata.org/entity/Q1523927,Gilbert Bächtold,http://www.wikidata.org/entity/Q6581097,M,1921,0
193,http://www.wikidata.org/entity/Q1871806,Louis Lang,http://www.wikidata.org/entity/Q6581097,M,1921,0
194,http://www.wikidata.org/entity/Q1918156,Meinrad Schär,http://www.wikidata.org/entity/Q6581097,M,1921,8
195,http://www.wikidata.org/entity/Q2161798,Roger Mugny,http://www.wikidata.org/entity/Q6581097,M,1921,3
196,http://www.wikidata.org/entity/Q15621583,Karl Flubacher,http://www.wikidata.org/entity/Q6581097,M,1921,3
197,http://www.wikidata.org/entity/Q1039793,Carl Miville-Seiler,http://www.wikidata.org/entity/Q6581097,M,1921,0
198,http://www.wikidata.org/entity/Q1096488,Claude Berger,http://www.wikidata.org/entity/Q6581097,M,1921,0
199,http://www.wikidata.org/entity/Q1325226,Martin Burckhardt,http://www.wikidata.org/entity/Q6581097,M,1921,7
200,http://www.wikidata.org/entity/Q1330086,Elisabeth Lardelli,http://www.wikidata.org/entity/Q6581072,F,1921,13
201,http://www.wikidata.org/entity/Q3170482,Jean Babel,http://www.wikidata.org/entity/Q6581097,M,1921,3
202,http://www.wikidata.org/entity/Q3419213,Raoul Kohler,http://www.wikidata.org/entity/Q6581097,M,1921,3
203,http://www.wikidata.org/entity/Q1466820,Fritz Hösli,http://www.wikidata.org/entity/Q6581097,M,1922,13
204,http://www.wikidata.org/entity/Q1467270,Fritz Lanz,http://www.wikidata.org/entity/Q6581097,M,1922,0
205,http://www.wikidata.org/entity/Q1944817,Monique Bauer-Lagier,http://www.wikidata.org/entity/Q6581072,F,1922,7
206,http://www.wikidata.org/entity/Q65496832,Walter Augsburger,http://www.wikidata.org/entity/Q6581097,M,1922,13
207,http://www.wikidata.org/entity/Q2158296,Robert Moser,http://www.wikidata.org/entity/Q6581097,M,1922,3
208,http://www.wikidata.org/entity/Q2201289,Arthur Bachmann,http://www.wikidata.org/entity/Q6581097,M,1922,0
209,http://www.wikidata.org/entity/Q78069206,Fritz Räz-Rutsch,http://www.wikidata.org/entity/Q6581097,M,1922,13
210,http://www.wikidata.org/entity/Q1096522,Claude Bonnard,http://www.wikidata.org/entity/Q6581097,M,1922,7
211,http://www.wikidata.org/entity/Q1329797,Elisabeth Blunschy,http://www.wikidata.org/entity/Q6581072,F,1922,3
212,http://www.wikidata.org/entity/Q1582131,Hans Rudolf Meyer,http://www.wikidata.org/entity/Q6581097,M,1922,3
213,http://www.wikidata.org/entity/Q1582821,Hans Ulrich Graf,http://www.wikidata.org/entity/Q6581097,M,1922,13
214,http://www.wikidata.org/entity/Q1468608,Fritz Tanner,http://www.wikidata.org/entity/Q6581097,M,1923,8
215,http://www.wikidata.org/entity/Q118282,Rudolf Friedrich,http://www.wikidata.org/entity/Q6581097,M,1923,3
216,http://www.wikidata.org/entity/Q1706899,Joseph Egli,http://www.wikidata.org/entity/Q6581097,M,1923,3
217,http://www.wikidata.org/entity/Q1976903,Nelly Wicky,http://www.wikidata.org/entity/Q6581072,F,1923,11
218,http://www.wikidata.org/entity/Q120576,Tilo Frey,http://www.wikidata.org/entity/Q6581072,F,1923,3
219,http://www.wikidata.org/entity/Q15867890,Thomas Fraefel,http://www.wikidata.org/entity/Q6581097,M,1923,0
220,http://www.wikidata.org/entity/Q16014022,Donat Cadruvi,http://www.wikidata.org/entity/Q6581097,M,1923,3
221,http://www.wikidata.org/entity/Q17305203,Peter Grünig,http://www.wikidata.org/entity/Q6581097,M,1923,3
222,http://www.wikidata.org/entity/Q17579889,Walter Rohner,http://www.wikidata.org/entity/Q6581097,M,1923,3
223,http://www.wikidata.org/entity/Q20676152,Rolf Weber,http://www.wikidata.org/entity/Q6581097,M,1923,0
224,http://www.wikidata.org/entity/Q2488333,Albert Sigrist,http://www.wikidata.org/entity/Q6581097,M,1923,3
225,http://www.wikidata.org/entity/Q2646098,Alfred Weber,http://www.wikidata.org/entity/Q6581097,M,1923,3
226,http://www.wikidata.org/entity/Q2834822,Alfons Müller-Marzohl,http://www.wikidata.org/entity/Q6581097,M,1923,3
227,http://www.wikidata.org/entity/Q3184790,Joseph Cottet,http://www.wikidata.org/entity/Q6581097,M,1923,13
228,http://www.wikidata.org/entity/Q115600,Kurt Furgler,http://www.wikidata.org/entity/Q6581097,M,1924,3
229,http://www.wikidata.org/entity/Q1466748,Fritz Hofmann,http://www.wikidata.org/entity/Q6581097,M,1924,13
230,http://www.wikidata.org/entity/Q1467924,Fritz Reimann,http://www.wikidata.org/entity/Q6581097,M,1924,0
231,http://www.wikidata.org/entity/Q518734,André Gautier,http://www.wikidata.org/entity/Q6581097,M,1924,7
232,http://www.wikidata.org/entity/Q125263,Hans Künzi,http://www.wikidata.org/entity/Q6581097,M,1924,3
233,http://www.wikidata.org/entity/Q15907120,Josef Ziegler,http://www.wikidata.org/entity/Q6581097,M,1924,3
234,http://www.wikidata.org/entity/Q121129,Arnold Müller,http://www.wikidata.org/entity/Q6581097,M,1924,16
235,http://www.wikidata.org/entity/Q1581043,Hans Letsch,http://www.wikidata.org/entity/Q6581097,M,1924,3
236,http://www.wikidata.org/entity/Q3433775,Rudolf Reichling,http://www.wikidata.org/entity/Q6581097,M,1924,13
237,http://www.wikidata.org/entity/Q96317655,Ernst Huggenberger,http://www.wikidata.org/entity/Q6581097,M,1924,3
238,http://www.wikidata.org/entity/Q15621710,Josef Fischer,http://www.wikidata.org/entity/Q6581097,M,1924,15
239,http://www.wikidata.org/entity/Q558027,Leon Schlumpf,http://www.wikidata.org/entity/Q6581097,M,1925,17
240,http://www.wikidata.org/entity/Q558027,Leon Schlumpf,http://www.wikidata.org/entity/Q6581097,M,1925,13
241,http://www.wikidata.org/entity/Q558027,Leon Schlumpf,http://www.wikidata.org/entity/Q6581097,M,1925,9
