item;itemLabel;;;;;;;
http://www.wikidata.org/entity/Q1357438;Ernst Bachmann;http://www.wikidata.org/entity/Q6581097;1912;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q67489;Wiler
http://www.wikidata.org/entity/Q2546149;Walter Schmidt;http://www.wikidata.org/entity/Q6581097;1912;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q7083;Rothenburg
http://www.wikidata.org/entity/Q120121;Olivier Reverdin;http://www.wikidata.org/entity/Q6581097;1913;http://www.wikidata.org/entity/Q667785;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q68752;Mathod
http://www.wikidata.org/entity/Q15621706;Richard Müller;http://www.wikidata.org/entity/Q6581097;1913;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q14584;Alberswil
http://www.wikidata.org/entity/Q1580279;Hans Hofer;http://www.wikidata.org/entity/Q6581097;1913;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q66142;Deitingen
http://www.wikidata.org/entity/Q1582102;Hans Roth;http://www.wikidata.org/entity/Q6581097;1913;http://www.wikidata.org/entity/Q385258;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q66908;Escholzmatt
http://www.wikidata.org/entity/Q1582102;Hans Roth;http://www.wikidata.org/entity/Q6581097;1913;http://www.wikidata.org/entity/Q477228;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q68347;Disentis/Mustér
http://www.wikidata.org/entity/Q15907030;Joachim Weber;http://www.wikidata.org/entity/Q6581097;1913;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q69635;Wassen
http://www.wikidata.org/entity/Q118196;Nello Celio;http://www.wikidata.org/entity/Q6581097;1914;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q652;Italian;http://www.wikidata.org/entity/Q659932;Luchsingen
http://www.wikidata.org/entity/Q119921;Max Aebischer;http://www.wikidata.org/entity/Q6581097;1914;http://www.wikidata.org/entity/Q659461;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q11935;Locarno
http://www.wikidata.org/entity/Q15621569;Roger Dafflon;http://www.wikidata.org/entity/Q6581097;1914;http://www.wikidata.org/entity/Q661771;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q68308;Bulle
http://www.wikidata.org/entity/Q1558452;Otto Nauer;http://www.wikidata.org/entity/Q6581097;1914;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q65775;Mosnang
http://www.wikidata.org/entity/Q825483;Bernhard König;http://www.wikidata.org/entity/Q6581097;1914;http://www.wikidata.org/entity/Q2145393;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q662294;Hauteville
http://www.wikidata.org/entity/Q1515691;Gertrud Spiess;http://www.wikidata.org/entity/Q6581072;1914;http://www.wikidata.org/entity/Q659461;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q69011;Muri
http://www.wikidata.org/entity/Q2173917;Rudolf Suter;http://www.wikidata.org/entity/Q6581097;1914;http://www.wikidata.org/entity/Q550295;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q69673;Faido
http://www.wikidata.org/entity/Q3309961;Michel Jaccard;http://www.wikidata.org/entity/Q6581097;1914;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q65924;Kappelen
